"分类","法规名称","文号/标准号","条款号","条文内容","关键词","官方来源URL","发布机关","施行日期","现行状态","备注"
"消防安全","消防应急照明和疏散指示系统","GB 17945-2024","6.19.1.1","6.19.1.1 将试样在正常大气条件下充电24h后放入试验箱,接通电源,使其处于正常工作状态。","消防应急照明,疏散指示,应急照明,疏散,标志灯具,照明灯具,集中电源,配电箱,控制器,蓄电池,应急启动,故障报警,标志,使用说明书","https://openstd.samr.gov.cn/bzgk/std/newGbInfo?hcno=E419CF2378717C5B32EA924C0E4003C0","国家市场监督管理总局、国家标准化管理委员会","2025-05-01","现行有效","用户提供官网下载文件，按本地原文导入；源文件=GB+17945-2024.pdf；抽取方式=PDF候选文本按编号核对清洗；本批导入主文1~9及可确认表格，附录和伪条款号暂列问题清单；标准题录已按全国标准信息公共服务平台核验，官方状态=现行，发布日期=2024-04-29，详情页=https://std.samr.gov.cn/gb/search/gbDetailed?id=174881CA8A1E51C6E06397BE0A0A0EBB；国家标准全文公开系统详情页已按用户截图和官网列表核验，发布日期=2024-04-29"
"消防安全","消防应急照明和疏散指示系统","GB 17945-2024","6.19.1.2","6.19.1.2 调节试验箱,使温度为40 °C±2 °C,温度稳定后,再调节试验箱使相对湿 度 为 93% ±3%,保
持96h。","消防应急照明,疏散指示,应急照明,疏散,标志灯具,照明灯具,集中电源,配电箱,控制器,蓄电池,应急启动,故障报警,标志,使用说明书","https://openstd.samr.gov.cn/bzgk/std/newGbInfo?hcno=E419CF2378717C5B32EA924C0E4003C0","国家市场监督管理总局、国家标准化管理委员会","2025-05-01","现行有效","用户提供官网下载文件，按本地原文导入；源文件=GB+17945-2024.pdf；抽取方式=PDF候选文本按编号核对清洗；本批导入主文1~9及可确认表格，附录和伪条款号暂列问题清单；标准题录已按全国标准信息公共服务平台核验，官方状态=现行，发布日期=2024-04-29，详情页=https://std.samr.gov.cn/gb/search/gbDetailed?id=174881CA8A1E51C6E06397BE0A0A0EBB；国家标准全文公开系统详情页已按用户截图和官网列表核验，发布日期=2024-04-29"
"消防安全","消防应急照明和疏散指示系统","GB 17945-2024","6.19.1.3","6.19.1.3 试验期间,观察并记录试样的工作状态。","消防应急照明,疏散指示,应急照明,疏散,标志灯具,照明灯具,集中电源,配电箱,控制器,蓄电池,应急启动,故障报警,标志,使用说明书","https://openstd.samr.gov.cn/bzgk/std/newGbInfo?hcno=E419CF2378717C5B32EA924C0E4003C0","国家市场监督管理总局、国家标准化管理委员会","2025-05-01","现行有效","用户提供官网下载文件，按本地原文导入；源文件=GB+17945-2024.pdf；抽取方式=PDF候选文本按编号核对清洗；本批导入主文1~9及可确认表格，附录和伪条款号暂列问题清单；标准题录已按全国标准信息公共服务平台核验，官方状态=现行，发布日期=2024-04-29，详情页=https://std.samr.gov.cn/gb/search/gbDetailed?id=174881CA8A1E51C6E06397BE0A0A0EBB；国家标准全文公开系统详情页已按用户截图和官网列表核验，发布日期=2024-04-29"
"消防安全","消防应急照明和疏散指示系统","GB 17945-2024","6.19.1.4","6.19.1.4 试验后,取出试样,检查试样形变、腐蚀、涂覆层脱落、起泡情况。","消防应急照明,疏散指示,应急照明,疏散,标志灯具,照明灯具,集中电源,配电箱,控制器,蓄电池,应急启动,故障报警,标志,使用说明书","https://openstd.samr.gov.cn/bzgk/std/newGbInfo?hcno=E419CF2378717C5B32EA924C0E4003C0","国家市场监督管理总局、国家标准化管理委员会","2025-05-01","现行有效","用户提供官网下载文件，按本地原文导入；源文件=GB+17945-2024.pdf；抽取方式=PDF候选文本按编号核对清洗；本批导入主文1~9及可确认表格，附录和伪条款号暂列问题清单；标准题录已按全国标准信息公共服务平台核验，官方状态=现行，发布日期=2024-04-29，详情页=https://std.samr.gov.cn/gb/search/gbDetailed?id=174881CA8A1E51C6E06397BE0A0A0EBB；国家标准全文公开系统详情页已按用户截图和官网列表核验，发布日期=2024-04-29"
"消防安全","消防应急照明和疏散指示系统","GB 17945-2024","6.19.1.5","6.19.1.5 试验后,按5.4.3的要求进行判定。","消防应急照明,疏散指示,应急照明,疏散,标志灯具,照明灯具,集中电源,配电箱,控制器,蓄电池,应急启动,故障报警,标志,使用说明书","https://openstd.samr.gov.cn/bzgk/std/newGbInfo?hcno=E419CF2378717C5B32EA924C0E4003C0","国家市场监督管理总局、国家标准化管理委员会","2025-05-01","现行有效","用户提供官网下载文件，按本地原文导入；源文件=GB+17945-2024.pdf；抽取方式=PDF候选文本按编号核对清洗；本批导入主文1~9及可确认表格，附录和伪条款号暂列问题清单；标准题录已按全国标准信息公共服务平台核验，官方状态=现行，发布日期=2024-04-29，详情页=https://std.samr.gov.cn/gb/search/gbDetailed?id=174881CA8A1E51C6E06397BE0A0A0EBB；国家标准全文公开系统详情页已按用户截图和官网列表核验，发布日期=2024-04-29"
"消防安全","消防应急照明和疏散指示系统","GB 17945-2024","6.19.2","6.19.2 试验设备
试验设备应符合 GB/T16838的规定。","消防应急照明,疏散指示,应急照明,疏散,标志灯具,照明灯具,集中电源,配电箱,控制器,蓄电池,应急启动,故障报警,标志,使用说明书","https://openstd.samr.gov.cn/bzgk/std/newGbInfo?hcno=E419CF2378717C5B32EA924C0E4003C0","国家市场监督管理总局、国家标准化管理委员会","2025-05-01","现行有效","用户提供官网下载文件，按本地原文导入；源文件=GB+17945-2024.pdf；抽取方式=PDF候选文本按编号核对清洗；本批导入主文1~9及可确认表格，附录和伪条款号暂列问题清单；标准题录已按全国标准信息公共服务平台核验，官方状态=现行，发布日期=2024-04-29，详情页=https://std.samr.gov.cn/gb/search/gbDetailed?id=174881CA8A1E51C6E06397BE0A0A0EBB；国家标准全文公开系统详情页已按用户截图和官网列表核验，发布日期=2024-04-29"
"消防安全","消防应急照明和疏散指示系统","GB 17945-2024","6.20","6.20 振动(正弦)(运行)试验","消防应急照明,疏散指示,应急照明,疏散,标志灯具,照明灯具,集中电源,配电箱,控制器,蓄电池,应急启动,故障报警,标志,使用说明书","https://openstd.samr.gov.cn/bzgk/std/newGbInfo?hcno=E419CF2378717C5B32EA924C0E4003C0","国家市场监督管理总局、国家标准化管理委员会","2025-05-01","现行有效","用户提供官网下载文件，按本地原文导入；源文件=GB+17945-2024.pdf；抽取方式=PDF候选文本按编号核对清洗；本批导入主文1~9及可确认表格，附录和伪条款号暂列问题清单；标准题录已按全国标准信息公共服务平台核验，官方状态=现行，发布日期=2024-04-29，详情页=https://std.samr.gov.cn/gb/search/gbDetailed?id=174881CA8A1E51C6E06397BE0A0A0EBB；国家标准全文公开系统详情页已按用户截图和官网列表核验，发布日期=2024-04-29"
"消防安全","消防应急照明和疏散指示系统","GB 17945-2024","6.20.1","6.20.1 试验步骤","消防应急照明,疏散指示,应急照明,疏散,标志灯具,照明灯具,集中电源,配电箱,控制器,蓄电池,应急启动,故障报警,标志,使用说明书","https://openstd.samr.gov.cn/bzgk/std/newGbInfo?hcno=E419CF2378717C5B32EA924C0E4003C0","国家市场监督管理总局、国家标准化管理委员会","2025-05-01","现行有效","用户提供官网下载文件，按本地原文导入；源文件=GB+17945-2024.pdf；抽取方式=PDF候选文本按编号核对清洗；本批导入主文1~9及可确认表格，附录和伪条款号暂列问题清单；标准题录已按全国标准信息公共服务平台核验，官方状态=现行，发布日期=2024-04-29，详情页=https://std.samr.gov.cn/gb/search/gbDetailed?id=174881CA8A1E51C6E06397BE0A0A0EBB；国家标准全文公开系统详情页已按用户截图和官网列表核验，发布日期=2024-04-29"
"消防安全","消防应急照明和疏散指示系统","GB 17945-2024","6.20.1.1","6.20.1.1 将试样按其正常安装方式固定在振动台上,接通电源,使其处于正常工作状态。","消防应急照明,疏散指示,应急照明,疏散,标志灯具,照明灯具,集中电源,配电箱,控制器,蓄电池,应急启动,故障报警,标志,使用说明书","https://openstd.samr.gov.cn/bzgk/std/newGbInfo?hcno=E419CF2378717C5B32EA924C0E4003C0","国家市场监督管理总局、国家标准化管理委员会","2025-05-01","现行有效","用户提供官网下载文件，按本地原文导入；源文件=GB+17945-2024.pdf；抽取方式=PDF候选文本按编号核对清洗；本批导入主文1~9及可确认表格，附录和伪条款号暂列问题清单；标准题录已按全国标准信息公共服务平台核验，官方状态=现行，发布日期=2024-04-29，详情页=https://std.samr.gov.cn/gb/search/gbDetailed?id=174881CA8A1E51C6E06397BE0A0A0EBB；国家标准全文公开系统详情页已按用户截图和官网列表核验，发布日期=2024-04-29"
"消防安全","消防应急照明和疏散指示系统","GB 17945-2024","6.20.1.2","6.20.1.2 启 动 振 动 试 验 台,在 10 Hz~150 Hz 的 频 率 循 环 范 围 内,以 10 m/s","消防应急照明,疏散指示,应急照明,疏散,标志灯具,照明灯具,集中电源,配电箱,控制器,蓄电池,应急启动,故障报警,标志,使用说明书","https://openstd.samr.gov.cn/bzgk/std/newGbInfo?hcno=E419CF2378717C5B32EA924C0E4003C0","国家市场监督管理总局、国家标准化管理委员会","2025-05-01","现行有效","用户提供官网下载文件，按本地原文导入；源文件=GB+17945-2024.pdf；抽取方式=PDF候选文本按编号核对清洗；本批导入主文1~9及可确认表格，附录和伪条款号暂列问题清单；标准题录已按全国标准信息公共服务平台核验，官方状态=现行，发布日期=2024-04-29，详情页=https://std.samr.gov.cn/gb/search/gbDetailed?id=174881CA8A1E51C6E06397BE0A0A0EBB；国家标准全文公开系统详情页已按用户截图和官网列表核验，发布日期=2024-04-29"
"消防安全","消防应急照明和疏散指示系统","GB 17945-2024","6.20.1.3","6.20.1.3 试验期间,观察并记录试样的工作状态。","消防应急照明,疏散指示,应急照明,疏散,标志灯具,照明灯具,集中电源,配电箱,控制器,蓄电池,应急启动,故障报警,标志,使用说明书","https://openstd.samr.gov.cn/bzgk/std/newGbInfo?hcno=E419CF2378717C5B32EA924C0E4003C0","国家市场监督管理总局、国家标准化管理委员会","2025-05-01","现行有效","用户提供官网下载文件，按本地原文导入；源文件=GB+17945-2024.pdf；抽取方式=PDF候选文本按编号核对清洗；本批导入主文1~9及可确认表格，附录和伪条款号暂列问题清单；标准题录已按全国标准信息公共服务平台核验，官方状态=现行，发布日期=2024-04-29，详情页=https://std.samr.gov.cn/gb/search/gbDetailed?id=174881CA8A1E51C6E06397BE0A0A0EBB；国家标准全文公开系统详情页已按用户截图和官网列表核验，发布日期=2024-04-29"
"消防安全","消防应急照明和疏散指示系统","GB 17945-2024","6.20.1.4","6.20.1.4 试验后,检查试样外观及紧固部件。","消防应急照明,疏散指示,应急照明,疏散,标志灯具,照明灯具,集中电源,配电箱,控制器,蓄电池,应急启动,故障报警,标志,使用说明书","https://openstd.samr.gov.cn/bzgk/std/newGbInfo?hcno=E419CF2378717C5B32EA924C0E4003C0","国家市场监督管理总局、国家标准化管理委员会","2025-05-01","现行有效","用户提供官网下载文件，按本地原文导入；源文件=GB+17945-2024.pdf；抽取方式=PDF候选文本按编号核对清洗；本批导入主文1~9及可确认表格，附录和伪条款号暂列问题清单；标准题录已按全国标准信息公共服务平台核验，官方状态=现行，发布日期=2024-04-29，详情页=https://std.samr.gov.cn/gb/search/gbDetailed?id=174881CA8A1E51C6E06397BE0A0A0EBB；国家标准全文公开系统详情页已按用户截图和官网列表核验，发布日期=2024-04-29"
"消防安全","消防应急照明和疏散指示系统","GB 17945-2024","6.20.1.5","6.20.1.5 试验后,按5.4.4的要求进行判定。","消防应急照明,疏散指示,应急照明,疏散,标志灯具,照明灯具,集中电源,配电箱,控制器,蓄电池,应急启动,故障报警,标志,使用说明书","https://openstd.samr.gov.cn/bzgk/std/newGbInfo?hcno=E419CF2378717C5B32EA924C0E4003C0","国家市场监督管理总局、国家标准化管理委员会","2025-05-01","现行有效","用户提供官网下载文件，按本地原文导入；源文件=GB+17945-2024.pdf；抽取方式=PDF候选文本按编号核对清洗；本批导入主文1~9及可确认表格，附录和伪条款号暂列问题清单；标准题录已按全国标准信息公共服务平台核验，官方状态=现行，发布日期=2024-04-29，详情页=https://std.samr.gov.cn/gb/search/gbDetailed?id=174881CA8A1E51C6E06397BE0A0A0EBB；国家标准全文公开系统详情页已按用户截图和官网列表核验，发布日期=2024-04-29"
"消防安全","消防应急照明和疏散指示系统","GB 17945-2024","6.20.2","6.20.2 试验设备
试验设备应符合 GB/T16838的规定。","消防应急照明,疏散指示,应急照明,疏散,标志灯具,照明灯具,集中电源,配电箱,控制器,蓄电池,应急启动,故障报警,标志,使用说明书","https://openstd.samr.gov.cn/bzgk/std/newGbInfo?hcno=E419CF2378717C5B32EA924C0E4003C0","国家市场监督管理总局、国家标准化管理委员会","2025-05-01","现行有效","用户提供官网下载文件，按本地原文导入；源文件=GB+17945-2024.pdf；抽取方式=PDF候选文本按编号核对清洗；本批导入主文1~9及可确认表格，附录和伪条款号暂列问题清单；标准题录已按全国标准信息公共服务平台核验，官方状态=现行，发布日期=2024-04-29，详情页=https://std.samr.gov.cn/gb/search/gbDetailed?id=174881CA8A1E51C6E06397BE0A0A0EBB；国家标准全文公开系统详情页已按用户截图和官网列表核验，发布日期=2024-04-29"
